"SNP","Chromosome","Position.","P.value","maf","nobs","Rsquare.of.Model.without.SNP","Rsquare.of.Model.with.SNP","effect","FDR"
"Sobic.003G428650",3,79594389,0.81493605156608,0.3401628728847,738,0.599778713669509,0.599808607545511,-0.0744854335592764,0.999992566633523
"Sobic.003G428700",3,79595874,0.29885761978459,0.18569235980989,738,0.599778713669509,0.600368040695079,-0.392865957100167,0.999992566633523
"Sobic.003G428800",3,79599012,0.450261575987256,0.177281575782698,738,0.599778713669509,0.600089841663247,-0.244954527770408,0.999992566633523
"Sobic.003G428900",3,79606560,0.607467727168453,0.381644315508649,738,0.599778713669509,0.599922720559193,0.198002669981324,0.999992566633523
"Sobic.003G429000",3,79613478,0.909169436571524,0.395108782490466,738,0.599778713669509,0.599785815506441,-0.0468086051966297,0.999992566633523
"Sobic.003G429200",3,79630340,0.320138282395138,0.233121226248959,738,0.599778713669509,0.600318370849065,-0.40900864674189,0.999992566633523
"Sobic.003G429300",3,79632450,0.478598691304184,0.227524153447784,738,0.599778713669509,0.600052745008877,-0.25472164855253,0.999992566633523
"Sobic.003G429467",3,79638037,0.447483260845804,0.256194534915025,738,0.599778713669509,0.600093677967109,-0.225417832072144,0.999992566633523
"Sobic.003G429533",3,79645119,0.883045862110944,0.34149360918566,738,0.599778713669509,0.599790521937406,-0.0517593620732092,0.999992566633523
"Sobic.003G429600",3,79646179,0.521308437475698,0.38557181820061,738,0.599778713669509,0.600003197527893,0.340498028355658,0.999992566633523
"Sobic.003G429650",3,79648833,0.504942623557873,0.374033707674132,738,0.599778713669509,0.600021339027826,0.235597100521089,0.999992566633523
"Sobic.003G429700",3,79652853,0.239723538182165,0.453973275227508,738,0.599778713669509,0.600533609432132,-0.583983382946857,0.999992566633523
"Sobic.003G429800",3,79660265,0.000755500664062142,0.24766694874358,738,0.599778713669509,0.606018475354973,1.26005662958285,0.415142621014109
"Sobic.003G429900",3,79686351,0.304517453909035,0.404494229989464,738,0.599778713669509,0.600354391623594,-0.306942901458072,0.999992566633523
"Sobic.003G430000",3,79691131,0.455488009501883,0.0590659283020055,738,0.599778713669509,0.600082724381573,-0.229025526725464,0.999992566633523
"Sobic.003G430100",3,79695645,0.0290285984062523,0.244276600683959,738,0.599778713669509,0.602387630604063,0.770295048495316,0.950284679595938
"Sobic.003G430400",3,79706123,0.442243779068609,0.237998148145402,738,0.599778713669509,0.600101014297423,0.328916091430347,0.999992566633523
"Sobic.003G430600",3,79710535,0.0249722362888965,0.055452815740586,738,0.599778713669509,0.602530388036723,-0.687633175618903,0.939157114791841
"Sobic.003G430900",3,79722511,0.236745789354029,0.395299859517716,738,0.599778713669509,0.60054325724495,-0.453289026212083,0.999992566633523
"Sobic.003G430916",3,79725834,0.14311645827867,0.342962930858392,738,0.599778713669509,0.600950332937953,-0.586328539399007,0.999992566633523
"Sobic.003G431000",3,79745904,0.309656549787335,0.329964142264931,738,0.599778713669509,0.600342279941674,-0.310308677361452,0.999992566633523
"Sobic.003G431100",3,79753156,0.897496566911921,0.222537733502797,738,0.599778713669509,0.599787768947947,-0.0571321103532284,0.999992566633523
"Sobic.003G431400",3,79781415,0.344139921162554,0.487992359772684,738,0.599778713669509,0.600267325007696,-0.292020939078416,0.999992566633523
"Sobic.003G431501",3,79790557,0.427336861781005,0.37767050752704,738,0.599778713669509,0.600122637574769,0.277512613446874,0.999992566633523
"Sobic.003G431600",3,79803106,0.789498796729653,0.483005274995826,738,0.599778713669509,0.599817601954616,0.107038076391857,0.999992566633523
"Sobic.003G431700",3,79813435,0.818852610457987,0.469197298205516,738,0.599778713669509,0.599807333459931,0.147080802546863,0.999992566633523
"Sobic.003G431800",3,79823449,0.352925870368443,0.28982236592417,738,0.599778713669509,0.600249822489793,-0.327678619361096,0.999992566633523
"Sobic.003G431900",3,79826777,0.507478278021166,0.499579839035335,738,0.599778713669509,0.60001846190923,0.378202461866918,0.999992566633523
"Sobic.003G432000",3,79836082,0.571622985786329,0.412522652391506,738,0.599778713669509,0.599953340330214,-0.180667705585528,0.999992566633523
"Sobic.003G432100",3,79842047,0.0584067882413671,0.427038936053815,738,0.599778713669509,0.601737987118634,0.965160670211997,0.99645996468289
"Sobic.003G432200",3,79855860,0.676979717541451,0.125448977148639,738,0.599778713669509,0.599873417058997,0.128142059634519,0.999992566633523
"Sobic.003G432300",3,79863393,0.349764155919851,0.359911325042964,738,0.599778713669509,0.600256051982524,0.398334443855699,0.999992566633523
"Sobic.003G432400",3,79870155,0.935130348948882,0.44226920616304,738,0.599778713669509,0.599782328300119,-0.0335687450042567,0.999992566633523
"Sobic.003G432500",3,79871619,0.914283431315184,0.463992503645873,738,0.599778713669509,0.599785035300668,-0.0651359678085102,0.999992566633523
"Sobic.003G432600",3,79875702,0.89945892247372,0.150392704794021,738,0.599778713669509,0.599787423716037,-0.0424457065083843,0.999992566633523
"Sobic.003G432700",3,79879587,0.115255910527425,0.246675401142666,738,0.599778713669509,0.601134521878429,-0.550315963984862,0.999992566633523
"Sobic.003G432800",3,79886315,0.930113125611725,0.495130699244725,738,0.599778713669509,0.59978291055076,0.0411282021999119,0.999992566633523
"Sobic.003G432900",3,79894205,0.72247442923823,0.447628787291141,738,0.599778713669509,0.599847542518442,-0.130279919517341,0.999992566633523
"Sobic.003G433000",3,79897766,0.62735582704177,0.0972454317825727,738,0.599778713669509,0.599907320083263,0.145959299186992,0.999992566633523
"Sobic.003G433100",3,79908999,0.352844043279968,0.417994223838211,738,0.599778713669509,0.600249982751097,-0.547973365156371,0.999992566633523
"Sobic.003G433200",3,79916933,0.208714089494161,0.422001315477893,738,0.599778713669509,0.600641920568824,0.654085293064327,0.999992566633523
"Sobic.003G433300",3,79922816,0.883980893341456,0.455443511026196,738,0.599778713669509,0.599790332538091,-0.0780551302671337,0.999992566633523
"Sobic.003G433400",3,79929694,0.50828734652244,0.465759126560075,738,0.599778713669509,0.600017549084759,-0.3331352686583,0.999992566633523
"Sobic.003G433500",3,79935786,0.446961857234435,0.464925741461091,738,0.599778713669509,0.60009440205788,0.47537066327694,0.999992566633523
"Sobic.003G433600",3,79940878,0.957858006888348,0.419038020638761,738,0.599778713669509,0.599780237214769,-0.0158045681810231,0.999992566633523
"Sobic.003G433750",3,79947233,0.148450173511557,0.429507632082146,738,0.599778713669509,0.600919676915045,0.683606227246236,0.999992566633523
"Sobic.003G433900",3,79953785,0.53058836805791,0.463355083972838,738,0.599778713669509,0.599993349282707,0.284746082305151,0.999992566633523
"Sobic.003G434000",3,79957933,0.282295159038531,0.457252582932695,738,0.599778713669509,0.600409966877365,0.610072791984383,0.999992566633523
"Sobic.003G434100",3,79968805,0.0727355299085306,0.225237879234144,738,0.599778713669509,0.601539617659777,-0.457978175890166,0.999992566633523
"Sobic.003G434200",3,79971657,0.902412305559148,0.359457305144148,738,0.599778713669509,0.599786916978674,0.0426642081317144,0.999992566633523
"Sobic.003G434300",3,79997241,0.399106163220401,0.0854678732913415,738,0.599778713669509,0.600166856491547,0.266522742685265,0.999992566633523
"Sobic.003G434500",3,80000899,0.616591558798177,0.0668638521710954,738,0.599778713669509,0.599915520245248,0.151222772565525,0.999992566633523
"Sobic.003G434600",3,80004827,0.468764067638664,0.315339079560046,738,0.599778713669509,0.600065212268859,-0.316082195127757,0.999992566633523
"Sobic.003G434700",3,80009854,0.517866704485335,0.471236598223772,738,0.599778713669509,0.600006929536059,0.383734405902901,0.999992566633523
"Sobic.003G434800",3,80016239,0.973397669692523,0.475352879243565,738,0.599778713669509,0.599779320435052,0.0157413535025651,0.999992566633523
"Sobic.003G434900",3,80021366,0.485849169799962,0.444396101582681,738,0.599778713669509,0.60004381844514,-0.350549202612888,0.999992566633523
"Sobic.003G435000",3,80026338,0.32872796182858,0.341834485740738,738,0.599778713669509,0.600299532989532,0.378788825960487,0.999992566633523
"Sobic.003G435200",3,80055134,0.387860193445668,0.458603188308548,738,0.599778713669509,0.60018576626488,-0.479151153976897,0.999992566633523
"Sobic.003G435300",3,80058890,0.534819640636565,0.324381394770904,738,0.599778713669509,0.59998896074695,-0.206626175000691,0.999992566633523
"Sobic.003G435400",3,80067324,0.147071579253044,0.255411188202975,738,0.599778713669509,0.600927479833807,0.424681044559211,0.999992566633523
"Sobic.003G435500",3,80078788,0.713821157935323,0.441489392855309,738,0.599778713669509,0.599852102638785,-0.241199930091846,0.999992566633523
"Sobic.003G435600",3,80087149,0.0564160902129706,0.385443882702188,738,0.599778713669509,0.601769610793515,-0.951507652616756,0.99645996468289
"Sobic.003G435700",3,80091653,0.44939658330325,0.305757242365345,738,0.599778713669509,0.600091032082382,-0.28336371852989,0.999992566633523
"Sobic.003G435800",3,80094828,0.999293664585064,0.429859497223446,738,0.599778713669509,0.599778714097113,0.000570363311098943,0.999992566633523
"Sobic.003G435900",3,80099269,0.153357559133776,0.257787112311286,738,0.599778713669509,0.600892552465119,0.421658792601845,0.999992566633523
"Sobic.003G436000",3,80104834,0.570194909967256,0.39709579294435,738,0.599778713669509,0.599954640606556,0.230721994579635,0.999992566633523
"Sobic.003G436200",3,80113698,0.784156098538064,0.313325641565801,738,0.599778713669509,0.599819651878829,-0.0809857995610644,0.999992566633523
"Sobic.003G436300",3,80122290,0.954324001856874,0.428114719458905,738,0.599778713669509,0.599780503748277,0.0341872144300807,0.999992566633523
"Sobic.003G436400",3,80126579,0.739954536667,0.279655467342553,738,0.599778713669509,0.599838828689258,0.0848902664854002,0.999992566633523
"Sobic.003G436500",3,80130263,0.528037612511262,0.41170427316452,738,0.599778713669509,0.59999602543689,0.284322493294963,0.999992566633523
"Sobic.003G436600",3,80133611,0.10717782634599,0.488178208480196,738,0.599778713669509,0.601197332307287,0.661557994253338,0.999992566633523
"Sobic.003G436700",3,80137808,0.792931249776317,0.430425767086709,738,0.599778713669509,0.599816314699058,0.160502164638772,0.999992566633523
"Sobic.003G436800",3,80148454,0.723020051066401,0.245791257151358,738,0.599778713669509,0.599847260510656,0.14445373736057,0.999992566633523
"Sobic.003G436900",3,80154400,0.216120062909664,0.301393997350785,738,0.599778713669509,0.600614376270256,0.351710071399035,0.999992566633523
"Sobic.003G437001",3,80158902,0.0315087027490322,0.12702820630397,738,0.599778713669509,0.60231026420014,0.736144834252469,0.953011343404938
"Sobic.003G437200",3,80168312,0.604148062038749,0.0984483907785096,738,0.599778713669509,0.599925398381493,0.145364725863723,0.999992566633523
"Sobic.003G437300",3,80178139,0.38136963685879,0.0644695796499242,738,0.599778713669509,0.600197041038101,-0.252356363567649,0.999992566633523
"Sobic.003G437400",3,80183475,0.633822185538018,0.120489999576058,738,0.599778713669509,0.599902544076556,-0.155593529713288,0.999992566633523
"Sobic.003G437500",3,80186450,0.957966674172476,0.444346512091412,738,0.599778713669509,0.599780229360391,-0.0298920059155778,0.999992566633523
"Sobic.003G437600",3,80189339,0.0827892132681747,0.499042210977046,738,0.599778713669509,0.601424050503137,-0.901070178244118,0.999992566633523
"Sobic.003G437701",3,80198466,0.971521316175295,0.266734477865823,738,0.599778713669509,0.599779409085927,-0.0120862326342417,0.999992566633523
"Sobic.003G437800",3,80203554,0.308443730925251,0.453236582762532,738,0.599778713669509,0.600345114614699,-0.41015751818099,0.999992566633523
"Sobic.003G437900",3,80208076,0.492697805917462,0.145504597715277,738,0.599778713669509,0.600035586891309,-0.177611703233702,0.999992566633523
"Sobic.003G438000",3,80216706,0.393190608070277,0.08381564561876,738,0.599778713669509,0.600176706326746,-0.267487757054867,0.999992566633523
"Sobic.003G438100",3,80218282,0.1967029491637,0.268649842780588,738,0.599778713669509,0.600689147499257,0.335818005844985,0.999992566633523
"Sobic.003G438200",3,80220873,0.169309018585722,0.37750528688445,738,0.599778713669509,0.600810771584989,0.522279917967974,0.999992566633523
"Sobic.003G438400",3,80230748,0.658717389891435,0.399315602644965,738,0.599778713669509,0.59988517279314,-0.175755142501459,0.999992566633523
"Sobic.003G438500",3,80235314,0.297803280636562,0.309690024281202,738,0.599778713669509,0.600370620161704,0.421877450934219,0.999992566633523
"Sobic.003G438600",3,80236986,0.639047549830539,0.284140200785244,738,0.599778713669509,0.599898765417114,-0.19025886198465,0.999992566633523
"Sobic.003G438700",3,80251887,0.792565970549979,0.0939857502362354,738,0.599778713669509,0.599816450586095,0.0807408909309228,0.999992566633523
"Sobic.003G438900",3,80262851,0.960911742624426,0.432014381226735,738,0.599778713669509,0.599780024242564,0.027245704371797,0.999992566633523
"Sobic.003G439000",3,80266336,0.624043185867385,0.471473368774258,738,0.599778713669509,0.599909810126106,0.272676949746857,0.999992566633523
"Sobic.003G439100",3,80268343,0.362852930401313,0.431285672896088,738,0.599778713669509,0.600230750213483,-0.336298841897616,0.999992566633523
"Sobic.003G439200",3,80273985,0.37715017353234,0.440983363659172,738,0.599778713669509,0.600204517670753,-0.311170441865446,0.999992566633523
"Sobic.003G439400",3,80296179,0.591977233659583,0.416084848162618,738,0.599778713669509,0.599935486677697,-0.186173291543945,0.999992566633523
"Sobic.003G439501",3,80300342,0.465807142791668,0.337581986275192,738,0.599778713669509,0.600069043691684,0.270296898458495,0.999992566633523
"Sobic.003G439600",3,80304696,0.48018512192867,0.409196304581935,738,0.599778713669509,0.600050772914913,-0.351713211316641,0.999992566633523
"Sobic.003G439700",3,80313063,0.220780464380706,0.229705046994541,738,0.599778713669509,0.600597613585529,-0.421724256809832,0.999992566633523
"Sobic.003G439800",3,80318155,0.478709990735438,0.440261448061266,738,0.599778713669509,0.600052606303408,-0.340935067105972,0.999992566633523
"Sobic.003G439900",3,80322446,0.992565157181739,0.154605139042088,738,0.599778713669509,0.599778761047476,0.00307417822723302,0.999992566633523
"Sobic.003G440002",3,80326399,0.839611241050049,0.119306004881565,738,0.599778713669509,0.599801064513591,-0.0551835014146991,0.999992566633523
"Sobic.003G440100",3,80329605,0.542336590026635,0.137196359289867,738,0.599778713669509,0.599981318194035,0.200679138115601,0.999992566633523
"Sobic.003G440200",3,80331716,0.17098757607133,0.184946240886743,738,0.599778713669509,0.600802682376241,0.341422137607078,0.999992566633523
"Sobic.003G440300",3,80334529,0.163049776029596,0.389435666427739,738,0.599778713669509,0.600841768281711,0.727154532058967,0.999992566633523
"Sobic.003G440400",3,80343896,0.176118194123897,0.436985121730339,738,0.599778713669509,0.600778512947778,-1.13617023510331,0.999992566633523
"Sobic.003G440500",3,80349830,0.123517702101182,0.470997039003213,738,0.599778713669509,0.601075128019461,-0.94616888272902,0.999992566633523
"Sobic.003G440600",3,80352785,0.769129206447238,0.448060055724279,738,0.599778713669509,0.599825722982986,0.112825270312426,0.999992566633523
"Sobic.003G440700",3,80356813,0.929751860949432,0.388713074820057,738,0.599778713669509,0.599782954165696,0.0564879196962706,0.999992566633523
"Sobic.003G440800",3,80359791,0.569650950632485,0.447176406180213,738,0.599778713669509,0.599955137565216,0.26990435046649,0.999992566633523
"Sobic.003G440900",3,80363923,0.663935745089455,0.373642951850564,738,0.599778713669509,0.599881730311091,0.297488905177085,0.999992566633523
"Sobic.003G441200",3,80390397,0.824980396755487,0.44367556054314,738,0.599778713669509,0.599805398518776,0.0821561765242693,0.999992566633523
"Sobic.003G441301",3,80396398,0.12634066025181,0.110488543416883,738,0.599778713669509,0.60105583918988,-0.396025309891961,0.999992566633523
"Sobic.003G441800",3,80447415,0.848349592104783,0.107635406844419,738,0.599778713669509,0.599798666244694,0.0639047205797261,0.999992566633523
"Sobic.003G441900",3,80452649,0.652934049974643,0.45110469772061,738,0.599778713669509,0.59988906729116,-0.263207970528061,0.999992566633523
"Sobic.003G442000",3,80457868,0.148772264838373,0.408776172925978,738,0.599778713669509,0.600917865671996,-0.746974439674274,0.999992566633523
"Sobic.003G442100",3,80462249,0.112690307290816,0.0720923887177205,738,0.599778713669509,0.60115393013142,0.534343945656215,0.999992566633523
"Sobic.003G442200",3,80471854,0.251291028366085,0.429190837819784,738,0.599778713669509,0.600497472793467,-0.601922971504594,0.999992566633523
"Sobic.003G442300",3,80475327,0.0138711742086996,0.4158130223136,738,0.599778713669509,0.6030959165013,1.15271026462149,0.903701986629148
"Sobic.003G442400",3,80484834,0.875031970398948,0.412405005651815,738,0.599778713669509,0.59979220951566,-0.0916573117638626,0.999992566633523
"Sobic.003G442500",3,80488945,0.548260073550092,0.231273949426802,738,0.599778713669509,0.599975431767307,-0.28770322497945,0.999992566633523
"Sobic.003G442601",3,80494690,0.172065285984346,0.326980983130444,738,0.599778713669509,0.600797536742169,-0.565655020038376,0.999992566633523
"Sobic.003G442700",3,80498076,0.392901789766059,0.473533945398504,738,0.599778713669509,0.600177192697722,-0.436450294968059,0.999992566633523
"Sobic.003G442800",3,80505366,0.570616270137664,0.408666279313815,738,0.599778713669509,0.59995425629103,-0.283830940794756,0.999992566633523
"Sobic.003G443000",3,80513720,0.0672938659989454,0.325387577350237,738,0.599778713669509,0.601609576714629,0.891254714427165,0.997840180000917
"Sobic.003G443100",3,80517126,0.0910298538921032,0.441372793125636,738,0.599778713669509,0.60134011852293,-0.794630089194849,0.999992566633523
"Sobic.003G443200",3,80525360,0.0849777227923969,0.105802691496717,738,0.599778713669509,0.601400905098781,-0.427933722924752,0.999992566633523
"Sobic.003G443300",3,80530173,0.240881376595934,0.383313695638569,738,0.599778713669509,0.600529897355239,0.864360305106728,0.999992566633523
"Sobic.003G443400",3,80534304,0.883171817005269,0.398647484547901,738,0.599778713669509,0.599790496332896,0.0561474027614386,0.999992566633523
"Sobic.003G443500",3,80539950,0.326596361104713,0.450955876603689,738,0.599778713669509,0.600304146453946,0.390716131075086,0.999992566633523
"Sobic.003G443550",3,80544281,0.358068827566077,0.433101385223498,738,0.599778713669509,0.600239850816438,-0.288558762683323,0.999992566633523
"Sobic.003G443601",3,80547801,0.801496695791134,0.351100484798475,738,0.599778713669509,0.599813203111806,0.0902154217799801,0.999992566633523
"Sobic.003G443700",3,80557509,0.435277386833494,0.0514687825483652,738,0.599778713669509,0.600110978754958,-0.247461597657154,0.999992566633523
"Sobic.003G443800",3,80568379,0.686693426597985,0.0501355013550136,738,0.599778713669509,0.59986749157994,-0.128267938525442,0.999992566633523
"Sobic.003G444100",3,80647861,0.715842189230693,0.225438167300769,738,0.599778713669509,0.59985102277126,0.0826939228547645,0.999992566633523
"Sobic.003G444200",3,80651602,0.321408925792472,0.390423818532616,738,0.599778713669509,0.600315542371416,0.335403135378325,0.999992566633523
"Sobic.003G444300",3,80656414,0.573448681412476,0.428266766416687,738,0.599778713669509,0.599951687278686,-0.182407593082906,0.999992566633523
"Sobic.003G444400",3,80660573,0.727383534864378,0.138979767638753,738,0.599778713669509,0.599845028608599,-0.0775069854581722,0.999992566633523
"Sobic.003G444500",3,80663163,0.467938140952988,0.44934065386146,738,0.599778713669509,0.600066278545975,0.398784517480586,0.999992566633523
"Sobic.003G444600",3,80670895,0.0988346257865454,0.431480806780873,738,0.599778713669509,0.601267919934147,-0.773890059550625,0.999992566633523
"Sobic.003G444700",3,80673496,0.206866378801392,0.270777298309293,738,0.599778713669509,0.600648973718391,-0.392678062846237,0.999992566633523
"Sobic.003G444801",3,80682652,0.148949806009835,0.494810064081443,738,0.599778713669509,0.600916869186317,1.22240354944992,0.999992566633523
"Sobic.003G444900",3,80695312,0.472824000643171,0.344870771083642,738,0.599778713669509,0.600060014575851,0.236345344242473,0.999992566633523
"Sobic.003G445000",3,80699315,0.526230152952441,0.40591910971351,738,0.599778713669509,0.599997935817298,0.387192059717129,0.999992566633523
"Sobic.003G445100",3,80702209,0.431878634665916,0.465002045567954,738,0.599778713669509,0.600115929193442,0.322730651300891,0.999992566633523
"Sobic.003G445300",3,80706634,0.908305265689742,0.270433272596493,738,0.599778713669509,0.599785951887639,-0.0391343437982137,0.999992566633523
"Sobic.003G445400",3,80713292,0.41275441950553,0.492343536795472,738,0.599778713669509,0.600144920556643,-0.677421585859104,0.999992566633523
"Sobic.003G445500",3,80721420,0.680122426977655,0.431242062412207,738,0.599778713669509,0.599871475466066,0.18131830954143,0.999992566633523
"Sobic.003G445600",3,80731044,0.308361004972311,0.196687973094124,738,0.599778713669509,0.600345308495029,0.255915247438978,0.999992566633523
"Sobic.003G445700",3,80735721,0.942383343345918,0.488936210397158,738,0.599778713669509,0.599781563859657,-0.0247933900284504,0.999992566633523
"Sobic.003G445750",3,80736866,0.304528702495448,0.242856112361032,738,0.599778713669509,0.600354364824145,0.243346504140126,0.999992566633523
"Sobic.003G445800",3,80752337,0.710547426075924,0.459166272315741,738,0.599778713669509,0.599853871148505,-0.153332700432337,0.999992566633523
"Sobic.003G445900",3,80755762,0.818853989475736,0.39225009355609,738,0.599778713669509,0.599807333016472,0.0849823153413497,0.999992566633523
"Sobic.003G446000",3,80762042,0.354462373234822,0.209213947621904,738,0.599778713669509,0.600246822600929,0.22280934638776,0.999992566633523
"Sobic.003G446100",3,80772070,0.368542699959629,0.460536273002443,738,0.599778713669509,0.600220140674232,-0.531750552629855,0.999992566633523
"Sobic.003G446200",3,80787361,0.477847873813063,0.337193642885384,738,0.599778713669509,0.60005368208546,0.397305574103671,0.999992566633523
"Sobic.004G000100",4,77240,0.0979760712829073,0.432619279296073,738,0.599778713669509,0.601275551778688,-1.07423982229867,0.999992566633523
"Sobic.004G000300",4,89737,0.585701361410009,0.469276382417501,738,0.599778713669509,0.599940858197189,-0.220649084348244,0.999992566633523
"Sobic.004G000400",4,93903,0.445009571843895,0.394718476876743,738,0.599778713669509,0.600097124955376,-0.419267545570907,0.999992566633523
"Sobic.004G000500",4,99031,0.620072206929633,0.428642729682031,738,0.599778713669509,0.599912834175866,0.326118735586503,0.999992566633523
"Sobic.004G000601",4,102646,0.0498732373712157,0.361133415260724,738,0.599778713669509,0.601882579024971,-0.91001198227014,0.991261547593629
"Sobic.004G001000",4,128588,0.818450674423092,0.427913053214381,738,0.599778713669509,0.599807462867299,0.111156357897262,0.999992566633523
"Sobic.004G001100",4,136072,0.774307508825761,0.180378979831209,738,0.599778713669509,0.599823579604655,0.0821817961575372,0.999992566633523
"Sobic.004G001200",4,153999,0.694976049353075,0.163843495723705,738,0.599778713669509,0.599862614149732,0.129181562980464,0.999992566633523
"Sobic.004G001300",4,156540,0.605102161567603,0.418201240012064,738,0.599778713669509,0.599924625550847,-0.305056931010318,0.999992566633523
"Sobic.004G001400",4,159334,0.0434669658924998,0.475371829750793,738,0.599778713669509,0.602009540865269,-1.05346948374281,0.974959457697067
"Sobic.004G001500",4,165978,0.686665266979167,0.412438066354401,738,0.599778713669509,0.599867508435492,-0.28342166151662,0.999992566633523
"Sobic.004G001600",4,175012,0.0204243614769269,0.40529570847299,738,0.599778713669509,0.602722414465397,0.722712341453543,0.937742897104315
"Sobic.004G001800",4,185575,0.956706095203808,0.291354823529507,738,0.599778713669509,0.599780321725594,0.0161551460890084,0.999992566633523
"Sobic.004G001900",4,199308,0.92649234855399,0.488682831544529,738,0.599778713669509,0.599783357959816,-0.0361477931630627,0.999992566633523
"Sobic.004G002000",4,202043,0.610439677145104,0.415125065495434,738,0.599778713669509,0.599920349626998,0.244190631367326,0.999992566633523
"Sobic.004G002100",4,206149,0.996635612080009,0.411979576068011,738,0.599778713669509,0.599778723370921,-0.00235818391983289,0.999992566633523
"Sobic.004G002200",4,211239,0.666667433793435,0.267153097725057,738,0.599778713669509,0.599879955043366,-0.188043467731515,0.999992566633523
"Sobic.004G002300",4,216904,0.698128753466692,0.166910385225794,738,0.599778713669509,0.599860799343392,0.104995777937977,0.999992566633523
"Sobic.004G002350",4,221973,0.868084311292374,0.442574724014079,738,0.599778713669509,0.599793766132197,-0.0859925567089355,0.999992566633523
"Sobic.004G002400",4,225491,0.561239423017703,0.411247417586355,738,0.599778713669509,0.599962941390865,-0.284452747643644,0.999992566633523
"Sobic.004G002500",4,228606,0.133980753650932,0.409209364481325,738,0.599778713669509,0.601005955791363,0.959609340286806,0.999992566633523
"Sobic.004G002600",4,231411,0.0511871350951902,0.213292977422079,738,0.599778713669509,0.601858678134261,-0.543152989638019,0.991261547593629
"Sobic.004G002800",4,246169,0.283474716226979,0.239897758721058,738,0.599778713669509,0.600406878351851,0.286290266028667,0.999992566633523
"Sobic.004G002901",4,250287,0.892655697668931,0.365178570631987,738,0.599778713669509,0.599788649784584,0.0410100362043384,0.999992566633523
"Sobic.004G003000",4,258538,0.780025953654406,0.051867980636777,738,0.599778713669509,0.599821275409224,-0.103162604529733,0.999992566633523
"Sobic.004G003100",4,289599,0.851054636579116,0.0643406762432979,738,0.599778713669509,0.59979795242193,-0.0545314247889049,0.999992566633523
"Sobic.004G003300",4,303525,0.911583392338669,0.137275724574374,738,0.599778713669509,0.599785441501111,-0.0255312611495946,0.999992566633523
"Sobic.004G003367",4,315048,0.049011581025551,0.122958536581369,738,0.599778713669509,0.601898618129292,0.452720513150997,0.989352638166271
"Sobic.004G003434",4,322183,3.81135201906461e-09,0.264370451104259,738,0.599778713669509,0.619177908375936,1.87491050776271,3.57746205016134e-05
"Sobic.004G003501",4,327931,0.866542268768516,0.469847779037112,738,0.599778713669509,0.599794123461605,0.114807355920338,0.999992566633523
"Sobic.004G003550",4,329394,0.614783490220506,0.436488482916758,738,0.599778713669509,0.599916928723049,0.273586088787712,0.999992566633523
"Sobic.004G003600",4,354131,0.988462971785806,0.236382683968574,738,0.599778713669509,0.59977882775712,-0.00355105397434471,0.999992566633523
"Sobic.004G003700",4,369157,0.0827195064437571,0.183947312873724,738,0.599778713669509,0.601424798560205,0.520971351019356,0.999992566633523
"Sobic.004G003900",4,385591,0.752940255880855,0.480323308987135,738,0.599778713669509,0.599832776900397,0.19316033819063,0.999992566633523
"Sobic.004G004001",4,389770,0.24379443004392,0.456103550268254,738,0.599778713669509,0.60052065338767,0.5714988034102,0.999992566633523
"Sobic.004G004100",4,393030,0.802133979483435,0.428701367471499,738,0.599778713669509,0.599812977318117,-0.0963311079088016,0.999992566633523
"Sobic.004G004200",4,402157,0.784029934265579,0.407559265193815,738,0.599778713669509,0.59981970097026,0.152633693111442,0.999992566633523
"Sobic.004G004300",4,416679,0.45412822141439,0.499547290226784,738,0.599778713669509,0.60008456374374,0.38196326522067,0.999992566633523
"Sobic.004G004400",4,425977,0.736273545433738,0.358670986561721,738,0.599778713669509,0.599840609025802,-0.12484735931269,0.999992566633523
"Sobic.004G004500",4,433586,0.682202580178697,0.190042072704818,738,0.599778713669509,0.599870203260403,-0.178915441471658,0.999992566633523
"Sobic.004G004550",4,435358,0.0294133058515257,0.252961125903257,738,0.599778713669509,0.602375187235828,-0.611178376969615,0.950284679595938
"Sobic.004G004600",4,437846,0.639780538917544,0.449179057038445,738,0.599778713669509,0.599898241080296,0.239098029298916,0.999992566633523
"Sobic.004G004800",4,457123,0.172922914504173,0.32309568588282,738,0.599778713669509,0.600793468353228,0.55559901670362,0.999992566633523
"Sobic.004G004900",4,462367,0.0644060430100828,0.462786662815784,738,0.599778713669509,0.601649209804344,-0.799631145120137,0.99645996468289
"Sobic.004G005000",4,470354,0.63261278767376,0.338727494251009,738,0.599778713669509,0.5999034288812,-0.150066631746318,0.999992566633523
"Sobic.004G005100",4,478107,0.992637815471504,0.448159980405423,738,0.599778713669509,0.599778760125956,0.00537232732708459,0.999992566633523
"Sobic.004G005200",4,483644,0.86140802177427,0.449260386890984,738,0.599778713669509,0.599795344302668,0.0880612484463581,0.999992566633523
"Sobic.004G005300",4,488052,0.13999547999388,0.274591013081858,738,0.599778713669509,0.600968874782667,0.509638776421338,0.999992566633523
"Sobic.004G005400",4,503629,0.517738070460217,0.400773308547713,738,0.599778713669509,0.600007069865055,0.310029316310799,0.999992566633523
"Sobic.004G005566",4,513967,0.609297355459555,0.137960195828458,738,0.599778713669509,0.599921257998816,0.176500298737259,0.999992566633523
